short_url,title,abstract,
https://bit.ly/3Bc9FcM,Brasil registra a menor média móvel de mortes por Covid-19 desde janeiro,"Os efeitos da campanha de vacinação contra a Covid-19 seguem mostrando resultados positivos no combate à pandemia. O Brasil registrou a menor média móvel de mortes pela doença em 225 dias: 806. A última vez que isso ocorreu foi no dia 9 de janeiro, quando a média móvel estava em 845 mortes.",,
https://bit.ly/3ktM5By,Menino de 3 anos morre em questão de horas e gera onda da desinformação,"Criança foi atendida no Hospital Infantil São Lucas, na Avenida Afonso Pena, onde morreu em questão de horas (Foto: Campo Grande News/Arquivo) A morte trágica e repentina de um menino de 3 anos, na noite dessa quarta-feira (25), em Campo Grande, causou alvoroço em grupos de WhatsApp e o compartilhamento de muita desinformação. (25), em Campo Grande, causou alvoroço em grupos de WhatsApp e o compartilhamento de muita desinformação... Logo que foi distribuída a “notícia” de a que a infecção pelo novo coronavírus havia sido descartada... O Campo Grande News apurou que uma alergia ou intoxicação alimentar são possibilidades investigadas,... Ontem, ainda de acordo com a apuração do Campo Grande News , o garoto não acordou bem, vomitou e teve... O Hospital São Lucas informou que não vai se manifestar sobre o assunto e a Santa Casa de Campo Grande",,
https://bit.ly/3BhSiYe,Campo Grande inicia aplicação da 3ª dose de vacina contra Covid-19 em idosos asilados,"A Prefeitura Municipal de Campo Grande, através da Secretaria Municipal de Saúde (Sesau), iniciou nesta quinta-feira (26) a aplicação da terceira dose da vacina contra Covid-19 em idosos com mais de 60 anos que moram em instituições de longa permanência.
Campo Grande, 26/08/2021 às 16:27.... A Prefeitura Municipal de Campo Grande, através da Secretaria Municipal de Saúde (Sesau), iniciou nesta... quinta-feira (26) a aplicação da terceira dose da vacina contra Covid-19 em idosos com mais de 60 anos... este reforço na vacina.... Campo Grande é a primeira cidade do Estado e uma das pioneiras no País a iniciar a aplicação deste reforço",,
https://bit.ly/2Y6UTpH,"A 3 dias do fim de campanha, vacinação contra gripe ainda não alcança meta","Campo Grande ainda não alcançou a meta de alguns grupos prioritários, como trabalhadores da saúde. Campanha de vacinação contra gripe em Campo Grande termina na segunda-feira (30) e, até agora, ainda não foi alcançada a cobertura vacinal de públicos prioritários. No caso dos trabalhadores da saúde , o índice é de 87,69%. Campo Grande ainda não alcançou a meta de alguns grupos prioritários, como trabalhadores da saúde.... Campanha de vacinação contra gripe em Campo Grande termina na segunda-feira (30) e, até agora, ainda... Neste momento, toda a população que de Campo Grande acima dos seis meses de idade pode procurar pela... vacina.... “Quem já tomou qualquer uma das doses da vacina da covid-19 há pelo menos 15 dias, deve buscar pela vacina",,
https://bit.ly/2Y6UTpH,"A 3 dias do fim de campanha, vacinação contra gripe ainda não alcança meta","Campo Grande ainda não alcançou a meta de alguns grupos prioritários, como trabalhadores da saúde. Campanha de vacinação contra gripe em Campo Grande termina na segunda-feira (30) e, até agora, ainda não foi alcançada a cobertura vacinal de públicos prioritários. No caso dos trabalhadores da saúde , o índice é de 87,69%. Campo Grande ainda não alcançou a meta de alguns grupos prioritários, como trabalhadores da saúde.... Campanha de vacinação contra gripe em Campo Grande termina na segunda-feira (30) e, até agora, ainda... Neste momento, toda a população que de Campo Grande acima dos seis meses de idade pode procurar pela... vacina.... “Quem já tomou qualquer uma das doses da vacina da covid-19 há pelo menos 15 dias, deve buscar pela vacina",,
https://bit.ly/2Y3EJxd,"Queda nos casos de síndrome respiratória parou, diz Fiocruz","Com avanço da Delta, Rio suspende flexibilização das medidas anticovid Segundo o levantamento, nove unidades da Federação apresentam tendência de crescimento do número de casos a longo prazo. São elas: São Paulo, Rio de Janeiro, Paraná, Santa Catarina, Rio Grande do Sul, Pernambuco, Piauí, Rio Grande do Norte e Sergipe. São eles Alagoas, Bahia, Ceará, Mato Grosso do Sul, Pará, Paraíba e Tocantins.... relação a medidas de flexibilização das recomendações de distanciamento para redução da transmissão da covid... -19 enquanto a tendência de queda não tiver sido mantida por tempo suficiente para que o número de novos",,
https://bit.ly/3zpFMFw,Brasil aplicará terceira dose de reforço contra COVID-19 a partir de 15 de setembro,"O Brasil começará a aplicar uma terceira dose da vacina contra COVID-19 a partir da segunda quinzena do próximo mês, informou o Ministério da Saúde nesta quarta-feira. Esta terceira dose da vacina será aplicada em todos os indivíduos com doenças autoimunes 28 dias após a segunda dose e para aqueles com mais de 70 anos vacinados há mais de seis meses.",,
https://bit.ly/3ztDs08,"Lisboa sai da lista de ""alto risco"" de contágio da Alemanha","A Área Metropolitana de Lisboa foi retirada da lista de ""alto risco de contágio"" por covid-19 da Alemanha, segundo anunciou esta sexta-feira o instituto de saúde pública Robert Koch. Também Espanha e Chile foram retirados desta lista.",,
https://bit.ly/3jn5Njd,Dinamarca vai levantar restrições três semanas antes do previsto,"A Dinamarca limita, ainda, a capacidade de lotação de pessoas em grandes eventos, mantêm as casas noturnas encerradas e obriga a apresentação de um passaporte sanitário em algumas circunstâncias, medidas que deveriam ser levantadas somente em 01 de outubro.",,
https://bit.ly/3zjYs9w,"Método Wolbachia reduz número de casos de dengue, chikungunya e zika em Niterói","A liberação de mosquitos Aedes aegypti com Wolbachia em Niterói, que começou com uma ação piloto em Jurujuba em 2015, e cobriu cerca de 75% do território municipal, já surtiu efeitos. Dados divulgados nesta quinta-feira (26/8) pelo Método Wolbachia, iniciativa do World Mosquito Program (WMP) conduzida no Brasil pela Fiocruz, apontam redução de cerca de 70% dos casos de dengue, 60% de chikungunya e 40% de zika nas áreas onde houve a intervenção entomológica.",,
https://bit.ly/3gE1HkU,Rio de Janeiro vai exigir certificado de vacinação para uso de espaços coletivos,"A cidade do Rio de Janeiro exigirá a cariocas e turistas passaporte de vacinação contra o coronavírus a partir de 1º de setembro para ingressar em cinemas, teatros, estádios, museus, parques de diversão e academias, entre outros estabelecimentos de uso coletivo, a fim de evitar a onda da variante Delta.",,
https://bit.ly/2Wu1YzB,Mato Grosso do Sul mantém ritmo de desaceleração da Covid,"Ao mesmo tempo que Mato Grosso do Sul atingiu a marca de 3 milhões de doses de vacina aplicadas, os dados do boletim epidemiológico desta sexta-feira (27) seguem em tendência de desaceleração nos principais indicadores da doença: novos casos, internações e taxa de contágio seguem em queda. Os dados referente aos óbitos vem mantendo estabilidade. Foram 285 novos casos registrados nesta sexta, sendo a maioria deles em Campo Grande com 144 confirmações... Grande (+7), Aquidauana (+2), Corumbá (+2) e Dois Irmãos do Buriti (+1).... Campo Grande está com 59%, Dourados 46%, Três Lagoas 50%, e Corumbá 26%.... Apenas Corumbá não possui nenhum paciente confirmado ou suspeito de Covid em leito SUS/UTI.",,
https://bit.ly/3DAZf8K,"Após 75 dias de estiagem, volta a chover em Campo Grande","Após 75 dias de estiagem, a chuva volta ao dar o ar da graça nesta sexta-feira (27) em Campo Grande e em outras cidades de Mato Grosso do Sul. De acordo com o meteorologista Natálio Abráo Filho, não chovia em Campo Grande desde o último dia 11 de junho. Durante o período da tarde, choveu rápido em alguns bairros da Capital. De acordo com o meteorologista Natálio Abráo Filho, não chovia em Campo Grande desde o último dia 11... Antônio João; Aquidauana; Aral Moreira; Bataguassu; Batayporã; Bela Vista; Bodoquena; Bonito; Caarapó; Campo... Grande; Caracol; Coronel Sapucaia; Corumbá; Deodápolis; Dois Irmãos do Buriti; Douradina; Dourados;",,
https://bit.ly/38k40Vw,Rio Paraguai seca em meio às queimadas históricas no Pantanal,"Neste ano, a área queimada já ultrapassa a média histórica para o período de janeiro a agosto. Os casos devem atingir seu pico em setembro Rio Paraguai (Foto: Pedro Miguel/Secretaria de Turismo de Cáceres) 247 - Em meio à pior crise hídrica que atinge a região centro-sul do Brasil em 91 ano,.... Em 30 anos, o Mato Grosso do Sul perdeu 57% de todo o recurso hídrico.",,
https://bit.ly/3mF5QsJ,"Com menos de 150 vacinados com a 3ª dose, Marquinhos diz que segue recomendação do Ministério da Saúde","Com menos de 150 pessoas vacinadas contra a Covid-19 com a 3ª dose em Campo Grande, o prefeito Marquinhos Trad (PSD) informou que segue a recomendação do Ministério da Saúde sobre o tempo de imunização. Entre a segunda e a terceira dose, é preciso ter 6 meses de espera, para quem foi imunizado com a Coronavac. De acordo com o Vacinômetro, 125 idosos receberam a dose extra da vacina contra a Covid-19, até às 13h30... procurou informação só quem tinha menos de seis meses de uma dose para outra, mesmo com a idade para a vacina... segundo o prefeito, é responsabilidade dos familiares e dos próprios idosos tomarem a dose extra da vacina... “Campo Grande hoje tem a 3ª dose disponível e estamos aguardando os nossos idosos irem em um dos 40 locais",,
https://bit.ly/3jqPnWT,A influência das alterações climáticas na ocorrência de leishmaniose visceral no Brasil,"Com este estudo sugere-se que, com as alterações climáticas, as condições estão cada vez mais favoráveis para a ocorrência da LVH nas regiões Centro-oeste, Sudeste, Sul e extremo norte da região Norte, permanecendo também favoráveis no Nordeste. Este estudo demonstra que a LV pode ser uma doença sensível ao clima e consequentemente, pode ser afetada por mudanças nas variáveis climáticas.",,
https://bit.ly/3kEuF5v,Os vacinados com duas doses em viagens a trabalho não devem ser submetidos à quarentena,Pessoas que viajam para o exterior por motivos comerciais ou de trabalho não devem fazer a quarentena obrigatória ao entrar no país. Foi assim que o Governo Nacional o ordenou através da decisão administrativa 846/2021,,
https://bit.ly/3zrIzxV,Anvisa solicita ao Butantan informações sobre doses de reforço,"Anvisa solicitou ao Instituto Butantan, nesta sexta-feira (27/8), informações sobre o andamento dos estudos relativos a doses de reforço ou revacinação de sua vacina. A Agência quer saber se há dados científicos ou regulatórios que possam subsidiar a questão em torno das doses de reforço.",,
https://bit.ly/3DwljB6,Fundação Portuguesa do Pulmão diz que é prematuro abandonar a máscara,A Fundação Portuguesa do Pulmão considera que é prematuro abandonar a obrigatoriedade do uso de máscara de proteção respiratória e outras medidas de proteção individual contra a propagação da pandemia de covid-19.,,
https://bit.ly/3joK9en,Japão suspende novos lotes de vacinas da Moderna por suspeitas de contaminação,"A decisão surge um dia depois da abertura de uma investigação pelo Ministério da Saúde japonês à morte de dois homens que receberam a vacina da Moderna contra o novo coronavírus, provenientes de lotes com 1,63 milhões de doses, após relatos da presença de impurezas em certas embalagens do produto.",,
https://bit.ly/38slzCQ,"Pela primeira vez desde o início da pandemia, 20 estados registram taxa de ocupação de leitos inferior a 50%","Pela primeira vez, desde o início da pandemia do Coronavírus, 20 estados brasileiros registraram taxa de ocupação em leitos Covid-19 (clínicos e de UTI) inferior a 50%, índice considerado normal. Na prática, isso significa que a rede hospitalar desses estados está menos sobrecarregada e registrando menos casos graves ou gravíssimos de Covid-19, ou seja, situações que demandam internação e intervenção médico-hospitalar.",,
https://bit.ly/3jqYaIh,Taxa de ocupação de leitos para covid é inferior a 50% em 20 Estados,"Os Estados que registraram taxa de ocupação de leitos abaixo de 50% são: Acre, Pará, Amazonas, Rondônia, Mato Grosso, Mato Grosso do Sul, Tocantins, Maranhão, Piauí, Ceará, Rio Grande do Norte, Paraíba, Pernambuco, Alagoas, Sergipe, Bahia, Minas Gerais, Espírito Santo, São Paulo e Santa Catarina. Outros Estados. registraram taxa de ocupação de leitos abaixo de 50% são: Acre, Pará, Amazonas, Rondônia, Mato Grosso, Mato... Grosso do Sul, Tocantins, Maranhão, Piauí, Ceará, Rio Grande do Norte, Paraíba, Pernambuco, Alagoas,... No sábado, 28, o País registrou 684 novas mortes em decorrência da covid-19, em 24 horas.... Com isso, chegou a 20.728.605 o número total de casos de covid-19 registrados.",,
https://bit.ly/2UXkujp,Paraná lidera taxa de transmissão e ainda tem alta ocupação de UTIs,"O Paraná tem destoado nos últimos dias da maioria dos estados do País em pelo menos dois índices da Covid-19, o que deixa as autoridades de saúde em alerta. O Estado é um dos três estados em zona de alerta quanto à taxa de ocupação de leitos Covid, com 58% no que diz respeito às UTIs pelo SUS, e é,.... registraram taxa de ocupação de leitos abaixo de 50% são: Acre, Pará, Amazonas, Rondônia, Mato Grosso, Mato... Grosso do Sul, Tocantins, Maranhão, Piauí, Ceará, Rio Grande do Norte, Paraíba, Pernambuco, Alagoas,... A taxa de transmissão da Covid-19 do Paraná está em 1,05, a maior do País, segundo o sistema Loft, Science... Os dados acumulados do monitoramento da Covid-19 mostram que o Paraná soma 1.449.054 casos confirmados... O boletim relata que 1.097 pacientes com diagnóstico confirmado de Covid-19 estão internados.",,
